run,checkpoint,layer,regime,samples,residual_rms_mean,update_rms_mean,output_rms_mean,update_to_residual_rms,residual_update_cos_mean,residual_update_cos_p05,residual_update_cos_p50,residual_update_cos_p95,residual_update_parallel_energy,residual_update_cka,residual_soft_rank,residual_hard_rank,update_soft_rank,update_hard_rank,output_soft_rank,output_hard_rank,residual_add_reconstruction_max_abs,ln2_soft_rank,ln2_hard_rank,pregelu_soft_rank,pregelu_hard_rank,postgelu_soft_rank,postgelu_hard_rank,postgelu_to_pregelu_hard_rank
qk_only,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_attention_partial_controls/pro6_mai_v3_124m_qk_only_qk64_outputgain_20tpp_lr24e4/ckpt.pt,6,TAIL,256.0,0.17506583034992218,0.06987045705318451,0.18177658319473267,0.3991096317768097,-0.10069705545902252,-0.22354377806186676,-0.09769441187381744,0.012621940113604069,0.015947885811328888,0.8199920654296875,107.17058563232422,55.8416748046875,135.1786346435547,85.8506851196289,108.99451446533203,57.322757720947266,2.9802322387695312e-08,109.68366241455078,58.48200225830078,91.44982147216797,44.59465408325195,147.7223663330078,84.94769287109375,1.9048851172274672
qk_only,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_attention_partial_controls/pro6_mai_v3_124m_qk_only_qk64_outputgain_20tpp_lr24e4/ckpt.pt,7,HEAD,256.0,0.17483289539813995,0.07830110192298889,0.19161808490753174,0.44786253571510315,0.0030163475312292576,-0.16351228952407837,-0.012361510656774044,0.22449088096618652,0.013434166088700294,0.4627489149570465,56.43820571899414,18.284652709960938,117.54692840576172,73.18778991699219,58.417503356933594,19.555660247802734,5.960464477539063e-08,82.24113464355469,43.14030456542969,73.78965759277344,39.304874420166016,120.06639862060547,68.69892120361328,1.7478473654241258
qk_only,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_attention_partial_controls/pro6_mai_v3_124m_qk_only_qk64_outputgain_20tpp_lr24e4/ckpt.pt,7,MID,256.0,0.19214269518852234,0.08044809848070145,0.20650717616081238,0.4186893403530121,-0.031402137130498886,-0.14447814226150513,-0.03800620883703232,0.11571753770112991,0.008505097590386868,0.2200995534658432,35.04682159423828,6.741539001464844,135.16368103027344,89.1853256225586,38.8289680480957,7.46348237991333,5.960464477539063e-08,103.85952758789062,56.94244384765625,90.78558349609375,49.40495681762695,143.1798858642578,87.63066101074219,1.7737220444139092
qk_only,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_attention_partial_controls/pro6_mai_v3_124m_qk_only_qk64_outputgain_20tpp_lr24e4/ckpt.pt,7,TAIL,256.0,0.19519509375095367,0.07912136614322662,0.20773851871490479,0.40534505248069763,-0.037763502448797226,-0.14174233376979828,-0.04191340506076813,0.09685694426298141,0.0064526768401265144,0.8307523727416992,104.27103424072266,53.868167877197266,137.14622497558594,86.82633209228516,107.63992309570312,56.378353118896484,5.960464477539063e-08,106.12499237060547,55.791786193847656,88.53010559082031,44.278602600097656,144.24142456054688,82.97369384765625,1.8739004615171224
qk_only,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_attention_partial_controls/pro6_mai_v3_124m_qk_only_qk64_outputgain_20tpp_lr24e4/ckpt.pt,8,HEAD,256.0,0.20082953572273254,0.08408328890800476,0.22153036296367645,0.4186798930168152,0.049628786742687225,-0.1288122832775116,0.04960625618696213,0.2544613480567932,0.016450025141239166,0.564763605594635,60.70066452026367,22.78641128540039,107.90154266357422,62.28436279296875,62.53425598144531,24.998985290527344,5.960464477539063e-08,79.03189849853516,40.27000427246094,69.49798583984375,35.29743194580078,112.63967895507812,61.124202728271484,1.7316897960771684
qk_only,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_attention_partial_controls/pro6_mai_v3_124m_qk_only_qk64_outputgain_20tpp_lr24e4/ckpt.pt,8,MID,256.0,0.21588167548179626,0.0856570303440094,0.23221102356910706,0.3967776894569397,-0.007086307741701603,-0.156605064868927,-0.019407711923122406,0.14988337457180023,0.0103924460709095,0.2796674966812134,42.91944885253906,8.970556259155273,127.4952621459961,79.27040100097656,47.811363220214844,10.504179000854492,1.1920928955078125e-07,101.13319396972656,54.02131652832031,87.49816131591797,46.003963470458984,136.44131469726562,79.71464538574219,1.7327777733092542
qk_only,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_attention_partial_controls/pro6_mai_v3_124m_qk_only_qk64_outputgain_20tpp_lr24e4/ckpt.pt,8,TAIL,256.0,0.2166024148464203,0.08319606631994247,0.2276993989944458,0.3840957581996918,-0.055248431861400604,-0.16545921564102173,-0.06760646402835846,0.07989149540662766,0.008917498402297497,0.8134488463401794,101.98832702636719,51.483619689941406,134.08932495117188,83.38953399658203,105.40441131591797,54.72023010253906,5.960464477539063e-08,103.92120361328125,53.48734664916992,87.86126708984375,43.90049362182617,143.05567932128906,82.73236846923828,1.884543011792148
qk_only,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_attention_partial_controls/pro6_mai_v3_124m_qk_only_qk64_outputgain_20tpp_lr24e4/ckpt.pt,9,HEAD,256.0,0.236242413520813,0.09121182560920715,0.2593352794647217,0.38609421253204346,0.06850938498973846,-0.08247268199920654,0.0740838274359703,0.20186015963554382,0.013067841529846191,0.6822236776351929,60.555885314941406,25.585224151611328,95.95203399658203,49.910888671875,63.4448356628418,28.876211166381836,1.1920928955078125e-07,73.22941589355469,35.644981384277344,63.45030975341797,30.12403106689453,104.84230041503906,53.37620544433594,1.771881237468079
qk_only,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_attention_partial_controls/pro6_mai_v3_124m_qk_only_qk64_outputgain_20tpp_lr24e4/ckpt.pt,9,MID,256.0,0.2447999119758606,0.09546556323766708,0.26778876781463623,0.38997384905815125,0.04818107932806015,-0.07921937108039856,0.05020902305841446,0.18800370395183563,0.01122963521629572,0.36629948019981384,49.3502311706543,11.8911714553833,115.85090637207031,65.63607788085938,58.06715393066406,16.666898727416992,1.1920928955078125e-07,94.9996337890625,47.383907318115234,79.84120178222656,37.95618438720703,125.25180053710938,65.00386047363281,1.7126026106971406
qk_only,/mnt/ssd-data/orj/MappingNetworks/outputs/pro6_mai_v3_attention_partial_controls/pro6_mai_v3_124m_qk_only_qk64_outputgain_20tpp_lr24e4/ckpt.pt,9,TAIL,256.0,0.23728495836257935,0.09241442382335663,0.2547609806060791,0.38946598768234253,0.0001349372323602438,-0.1096988171339035,-0.0023213892709463835,0.12302976846694946,0.005373084917664528,0.843965470790863,96.65324401855469,46.04460144042969,127.81465911865234,73.82926940917969,97.04902648925781,45.9228515625,1.1920928955078125e-07,99.55492401123047,48.74537658691406,84.09368896484375,39.79545211791992,137.68917846679688,73.92491912841797,1.8576222958685653
